,,,,Will get data from JRC,Will get data from JRC,Will get data from JRC,"Data from OPHI, Deprived in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Security Incidents,Security Incidents,Physical exposure to Flood,Total affected by Drought,Frequency of Drought events,"EDUCATION:
Schooling (% of population)","EDUCATION:
Child school attendance (% of population)","HEALTH:
Child mortality (% of population)","HEALTH
Nutrition (% of population)","LIVING STANDARDS:
Electricity (No Access - % of population)",Access to electricity,"LIVING STANDARDS:
Deprived in Improved sanitation (% of population)","LIVING STANDARDS:
Drinking water (% of population)",Access to improved water source,"LIVING STANDARDS:
Floor (% of population)","LIVING STANDARDS:
Cooking fuel (% of population)
fuel","LIVING STANDARDS:
Asset ownership (% of population)",Multi-Dimensional Poverty Index,"Headcount ratio: Population in multidimensional poverty
(H)",poverty headcount ratio - below '05 PPP $1.25/day,poverty headcount - below '05 PPP $1.25/day,"Intensity of deprivation among the poor
(A) ",Inequality among the poor,"Population
 vulnerable to poverty
(experiencing intensity between 20–32.9% ) ","Population in 
severe poverty
(experiencing intensity higher than  50%)",Human Development Index,Poverty,Poverty gap,Net primary school attendance rate,Under five mortality,"INCOME INEQUALITY:
Gini coefficient","FOOD SECURITY:
IPC","LIVING STANDARDS:
Drinking water (% of population)",Internally displaced persons (IDPs),"Refugees
(By Country of Asylum)","CAPACITY TO COPE (Insititutional):
DRR","CAPACITY TO COPE (Institutional):
Government Effectiveness - World Governance Indicators ","CAPACITY TO COPE (INFRASTRUCTURE):
Paved Roads as a % of Total Roads","CAPACITY TO COPE (INFRASTRUCTURE):
Mobile cellular subscriptions per 100","CAPACITY TO COPE (INFRASTRUCTURE):
Physicians Density","CAPACITY TO COPE (FINANCIAL):
Kenya,West Pokot,18,10,,,,12,11.8,17.3,26.9,83.8,16.2,77,52.2,47.8,64.6,95.2,41.3,  0.25 ,  50.67 ,.2630,,  49.30 ,  0.24 ,  27.70 ,  22.02 ,0.45,,,,,31.80,11,,,0,,,2.1,,2.00,,,,,,,,,,,,,,,,,,,,,,,,191,2.5,,,0.65,,,,,,,,,,,,,,,,,,,,,,27.0,25.0,,"  512,690 ","  9,108.0 ",,,,,,,,,11,,,,,,65,"  24,880 ",,,,,,79.2,7.1,,,,,,,,,,
Rwanda,Rwanda,89,48,7446,85937.000,0.130,,,,,,100,,,100,,,,  0.35 ,,.4490,,,,,,0.51,63.02,,,52.00,50.80,0,,0,"74,337",,0,19,57,6.00,33,2.6,,90,12722,0,0,0,0,0,0.067,0.150,0.040,3,0,0.330,"  37,184,593 ",1262,879,12.45,72.0,11.7,97,114,2.9,144.34,37.7,0.41,11160,0,0,0,72988,7803,102,33.8,,52251,,1.83,10.5,3.58,0.00,53,65.90,32.10,57.00,19.00,,74.5,74.2,1334,"  10,515,973 ","  25,627.7 ",  47.90 ,0,8.26,63.54,18.4,-0.08,76.71,72763,0,,39,37,92.8,98,85.4,"  5,673 ",209,205,11.21,7.56179,2.944482,,19,4990,0.82,4.76,,,1,,86,73,14
Rwanda,Eastern Province(Est ),3,2,,,,32.8,12.6,43.6,32.2,96.1,3.9,29.8,60.2,39.8,86.3,100,46.5,  0.38 ,  73.62 ,.4260,,  51.49 ,  0.17 ,  16.75 ,  40.49 ,0.51,,,,,,,,,"14,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,66.6,,"  2,595,703 ","  9,813.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Northern Province(Nord),30,21,,,,30.3,10.1,40.4,23.3,95.6,4.4,35.5,54.8,45.2,89.2,100,60.8,  0.36 ,  72.48 ,.4280,,  49.14 ,  0.16 ,  19.54 ,  31.88 ,0.51,,,,,,,,,"14,828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,78.9,,"  1,726,370 ","  3,293.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Western Province(Ouest),22,15,,,,34,15.2,39.3,28.1,92.2,7.8,39.1,42.6,57.4,87,99.9,66.8,  0.37 ,  72.12 ,.4840,,  51.67 ,  0.18 ,  19.45 ,  37.00 ,0.51,,,,,,,,,"17,033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,74.2,,"  2,471,239 ","  5,882.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Southern Province(Sud),3,2,,,,30.3,10.2,35.2,37.6,97.5,2.5,41.3,52.1,47.9,84.8,100,65,  0.37 ,  72.93 ,.5650,,  51.28 ,  0.18 ,  18.78 ,  37.76 ,0.51,,,,,,,,,"25,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,74.8,,"  2,589,975 ","  5,701.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,Kigali Village(Ville De Kigali),30,6,,,,9.4,8.9,27.6,26.8,39.9,60.1,44.8,18.8,81.2,28.8,99.5,19.8,  0.16 ,  34.03 ,.1680,,  45.93 ,  0.12 ,  26.98 ,  12.21 ,0.51,,,,,,,,,"2,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,82.7,,"  1,132,686 ",  938.0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,Somalia,8257,10758,26525,508696.000,0.26,62.4252,45.01927,29.92382,30.50471,81.81694,18.18306,76.31451,75.38158,24.61842,66.55736,99.7185,82.07771,  0.51 ,  81.16 ,,,  63.30 ,  0.27 ,  9.47 ,  65.62 ,0.29,,,,145.60,,8,,"1,133,000","2,502",,-2.21,,49,4.00,31,,,71,0,0,17413,0,0,0,0.27,0.96,0.83,5,3,,"  1,991,517,330 ",1096,999,0.00,145.6,32.8,46,581,0.5,,65.0,0.77,3032200,50000,0,1100000,2425,36100,97,35.0,,254341,153703,,,,-2.21,8,,32.10,49.00,,,23.6,31.7,600,"  10,495,583 ","  635,657.0 ",  1.80 ,0.63,0.47,12.49,10.5,-2.75,97.95,2502,8,,13,46,47,42,,"  7,501 ",,0,,,32.20694,,,,,,,,8,,56,45,44
Somalia,Awdal,70,6,,,,71,25.8,13.1,14.7,69.2,30.8,57.7,58.4,41.6,49.1,90,72.3,  0.39 ,  71.70 ,,,  54.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  305,455 ", _(_) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,,,,
Somalia,Bakool,299,808,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  310,627 ","  27,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Banadir,2298,1738,,,,57.9,19,17.2,21.9,55,45,23.2,44.8,55.2,20.3,98.3,54.7,  0.30 ,  60.80 ,,,  30.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  901,183 ","  1,657.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,
Somalia,Bari,260,258,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  367,638 ","  70,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Bay,725,1080,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  620,562 ","  39,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Galgaduud,252,377,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  330,057 ","  43,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Gedo,433,943,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328,378 ","  32,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Hiraan,468,696,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  329,811 ","  34,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Lower Juba,826,2189,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  385,790 ","  23,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Lower Shabelle,1335,1620,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  850,651 ","  61,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Middle Juba,53,148,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  238,877 ","  23,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Middle Shabelle,251,300,,,,63.8,27.2,27,39.4,87.4,12.6,66,76,24,77.6,98.5,85.9,  0.54 ,  89.40 ,,,  60.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  514,901 ","  22,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,
Somalia,Mudug,326,265,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350,099 ","  70,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Nugaal,73,29,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  145,341 ","  50,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Sanaag,109,28,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270,367 ","  54,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Sool,176,145,,,,62.4,24.6,16,26.3,77.5,22.5,52.6,64.8,35.2,45.3,99.3,77.4,  0.40 ,  75.10 ,,,  53.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150,277 ", _(_) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
Somalia,Togdheer,150,96,,,,71,25.8,13.1,14.7,69.2,30.8,57.7,58.4,41.6,49.1,90,72.3,  0.39 ,  71.70 ,,,  54.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  402,295 ","  41,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,,,,
Somalia,Woqooyi Galbeed,153,32,,,,71,25.8,13.1,14.7,69.2,30.8,57.7,58.4,41.6,49.1,90,72.3,  0.39 ,  71.70 ,,,  54.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  700,345 ","  45,000.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,,,,
South Sudan,South Sudan,1599,10981,12345,133152.000,0.26,,,,,97,3,92.6,31.3,68.7,,,,,,,,,,,,0.38,50.60,0.24,,99.20,45.53,21.5,,"1,251,050","240,673",,-1.49,,25,1.53,,,,90,2775,0,0,0,0,0,0.03,0.94,0.89,0,5,,"  3,077,998,114 ",1088,1578,16.42,99.2,12.2,26,257,2.7,32.67,,,157000,,,1428800,227953,394,107,24.3,,399699,,,,,-1.49,14,27.00,32.10,25.00,,,8.9,56.5,2134,"  8,260,490 ","  644,330.0 ",  27.49 ,0.82,0.74,15.69,,-1.76,145.6,245882,21.5,,39,64,14.8,15.1,6.3,"  29,527 ",,,,0.87924,,,,9285,,,,,,,,,
South Sudan,Upper Nile,301,1475,,,,,,30.2,,,,92.2,38.2,61.8,,,,,,  0.24541 ,"  319,744.00 ",,,,,,26.00,0.10,55.00,,,43.6,,,"121,003",,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,  32.80 ,,,,,,,,,,,,,,,,,,,,,,45.00,,,,,7.8,61.8,,"  964,353 ","  77,283.0 ",,,,,,,,130205,43.6,,,,  21 ,  15 ,  7 ,,,,,,,,,,,,,,,,,,
South Sudan,Jonglei,354,2509,,,,,,36.7,,,,93.8,22.2,77.8,,,,,,  0.44944 ,"  540,441.43 ",,,,,,48.00,0.22,33.00,,,29.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,  22.30 ,,,,,,,,,,,,,,,,,,,,,,16.00,,,,,6.2,77.8,,"  1,358,602 ","  122,581.0 ",,,,,,,,2339,29.3,,,,  7 ,  15 ,  2 ,,,,,,,,,,,,,,,,,,
South Sudan,Unity,303,2326,,,,,,19.6,,,,90.2,37.3,62.7,,,,,,  0.66614 ,"  358,327.99 ",,,,,,68.00,0.35,39.00,,,51.9,,,"70,151",,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,  19.80 ,,,,,,,,,,,,,,,,,,,,,,26.00,,,,,9.8,62.7,,"  585,801 ","  37,837.0 ",,,,,,,,85550,51.9,,,,  7 ,  10 ,  4 ,,,,,,,,,,,,,,,,,,
South Sudan,Warrap,67,785,,,,,,43.8,,,,99,39.3,60.7,,,,,,  0.61752 ,"  737,217.61 ",,,,,,64.00,0.34,21.00,,,11.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,  11.10 ,,,,,,,,,,,,,,,,,,,,,,16.00,,,,,1.0,60.7,,"  972,928 ","  45,567.0 ",,,,,,,,,11.4,,,,  6 ,  3 ,  1 ,,,,,,,,,,,,,,,,,,
South Sudan,Northern Bahr El Ghazal,50,155,,,,,,41.1,,,,98.5,31.1,68.9,,,,,,  0.73030 ,"  596,026.96 ",,,,,,76.00,0.37,33.00,,,23.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,  16.40 ,,,,,,,,,,,,,,,,,,,,,,21.00,,,,,1.5,68.9,,"  720,898 ","  30,543.0 ",,,,,,,,,23.4,,,,  6 ,  3 ,  1 ,,,,,,,,,,,,,,,,,,
South Sudan,Western Bahr El Ghazal,57,382,,,,,,41,,,,90.4,47.8,52.2,,,,,,  0.40814 ,"  126,724.59 ",,,,,,43.00,0.18,41.00,,,3.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,  33.30 ,,,,,,,,,,,,,,,,,,,,,,34.00,,,,,9.6,52.2,,"  333,431 ","  91,076.0 ",,,,,,,,,3.8,,,,  19 ,  20 ,  8 ,,,,,,,,,,,,,,,,,,
South Sudan,Lakes,194,961,,,,,,27.1,,,,96,8,92,,,,,,  0.46799 ,"  319,774.86 ",,,,,,49.00,0.23,29.00,,,18.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,  17.10 ,,,,,,,,,,,,,,,,,,,,,,18.00,,,,,4.0,92.0,,"  695,730 ","  43,595.0 ",,,,,,,,,18.6,,,,  7 ,  8 ,  3 ,,,,,,,,,,,,,,,,,,
South Sudan,Western Equatoria,25,41,,,,,,48.8,,,,77.5,38.7,61.3,,,,,,  0.46125 ,"  243,332.17 ",,,,,,42.00,0.16,66.00,,,0.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,  32.60 ,,,,,,,,,,,,,,,,,,,,,,33.00,,,,,22.5,61.3,,"  619,029 ","  79,343.0 ",,,,,,,,9503,0.6,,,,  17 ,  18 ,  9 ,,,,,,,,,,,,,,,,,,
South Sudan,Central Equatorial,208,2231,,,,,,38.6,,,,87.3,41.2,58.8,,,,,,  0.41598 ,"  459,238.11 ",,,,,,44.00,0.23,58.00,,,11.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,  45.10 ,,,,,,,,,,,,,,,,,,,,,,44.00,,,,,12.7,58.8,,"  1,103,557 ","  43,033.0 ",,,,,,,,18285,11.6,,,,  33 ,  32 ,  19 ,,,,,,,,,,,,,,,,,,
South Sudan,Eastern Equatoria,40,116,,,,,,38.1,,,,95.5,16.1,83.9,,,,,,  0.46125 ,"  395,787.52 ",,,,,,50.00,0.20,29.00,,,7.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,  24.70 ,,,,,,,,,,,,,,,,,,,,,,19.00,,,,,4.5,83.9,,"  906,161 ","  73,472.0 ",,,,,,,,,7.1,,,,  13 ,  19 ,  6 ,,,,,,,,,,,,,,,,,,
Sudan,Sudan,3067,12254,131659,820000,0.26,,,,,,,73,39.5,60.5,,,,,,0.162,,,,,,0.47,17.21,,,76.60,35.29,14,,"2,089,100","264,032",,-1.53,47,73,30.00,7,0.7,,80,0,0,0,0,0,0,0.13,0.95,0.96,0,5,0.360,"  1,819,368,385 ",1123,983,1.74,76.6,31.7,85,207,1.6,159.10,106.0,0.63,3335813,200678,,2089100,240703,13129,107,38.9,,897170,,,,3.05,1.53,11,71.94,32.10,73.00,,,23.6,59.0,2730,"  37,289,376 ","  1,861,484.0 ", _-,0.82,0.74,15.69,23.2,-2.2,26.43,240703,14,,22,59,44.2,93,85,"  14,691 ",,1023,10.4,2.92178,44.68686,,47,3400,0.6,9.5,,,15,,54,35,47
Sudan,Al Gezira,,,,,,,,11,,,,,,,,,,,,.1010,,,,,,0.69,,,,,,0,,,"22,274",,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,83.00,,,,,64.0,96.0,,"  4,441,168 ","  27,549.0 ",,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,
Sudan,Blue Nile,162,836,,,,,,87.7,,,,,,,,,,,,.2060,,,,,,0.53,,,,,,7,,,"3,661",,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,,66.2,61.0,,"  991,898 ","  45,844.0 ",,,,,,,,,7,,,109,,,,,,,,,,,,,,,,,,,,,
Sudan,Central Darfur,,,,,,,,,,,,,,,,,,,,.2060,,,,,,,,,,,,55,,,"8,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94,,,,,No  data,,,,,,,,,,,,,55,,,66,,,,,,,,,,,,,,,,,,,,,
Sudan,East Darfur,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,"8,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94,,,,,No  data,,,,,,,,,,,,,46,,,66,,,,,,,,,,,,,,,,,,,,,
Sudan,Gedaref,,,,,,,,55,,,,,,,,,,,,.1590,,,,,,0.53,,,,,,13,,,"22,274",,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,56.00,,,,,45.0,43.0,,"  1,827,181 ","  29,059.0 ",,,,,,,,,13,,,57,,,,,,,,,,,,,,,,,,,,,
Sudan,Kassala,68,63,,,,,,26.5,,,,,,,,,,,,.1470,,,,,,0.57,,,,,,22,,,"22,274",,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,48.00,,,,,55.6,46.0,,"  2,207,533 ","  36,710.0 ",,,,,,,,,22,,,99,,,,,,,,,,,,,,,,,,,,,
Sudan,Khartoum,335,321,,,,,,18.8,,,,,,,,,,,,.0640,,,,,,0.71,,,,,,0,,,"63,222",,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,53.00,,,,,84.3,61.0,,"  6,809,046 ","  22,142.0 ",,,,,,,,,0,,,66,,,,,,,,,,,,,,,,,,,,,
Sudan,North Darfur,799,2593,,,,,,27.7,,,,,,,,,,,,.2740,,,,,,0.55,,,,,,42,,,"8,950",,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,49.00,,,,,64.0,57.0,,"  2,248,551 ","  296,420.0 ",,,,,,,,,42,,,59,,,,,,,,,,,,,,,,,,,,,
Sudan,North Kordofan,35,73,,,,,,54.5,,,,,,,,,,,,.2460,,,,,,0.58,,,,,,8,,,"3,859",,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,56.00,,,,,48.3,47.0,,"  3,098,758 ","  185,302.0 ",,,,,,,,,8,,,58,,,,,,,,,,,,,,,,,,,,,
Sudan,Northern,43,6,,,,,,13.5,,,,,,,,,,,,,,,,,,0.61,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,78.00,,,,,80.2,95.0,,"  835,283 ","  332,705.0 ",,,,,,,,,0,,,58,,,,,,,,,,,,,,,,,,,,,
Sudan,Red Sea,,,,,,,,56.5,,,,,,,,,,,,.2490,,,,,,0.56,,,,,,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,53.00,,,,,46.0,54.0,,"  1,402,082 ","  218,887.0 ",,,,,,,,,16,,,115,,,,,,,,,,,,,,,,,,,,,
Sudan,River Nile,,,,,,,,23.6,,,,,,,,,,,,.0880,,,,,,0.61,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,75.00,,,,,86.6,84.0,,"  1,346,148 ","  122,123.0 ",,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,
Sudan,Sennar,,,,,,,,38.8,,,,,,,,,,,,.140,,,,,,0.60,,,,,,7,,,"22,274",,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,70.00,,,,,59.8,55.0,,"  1,644,463 ","  37,844.0 ",,,,,,,,,7,,,55,,,,,,,,,,,,,,,,,,,,,
Sudan,South Darfur,607,2911,,,,,,,,,,,,,,,,,,.2450,,,,,,0.56,,,,,,19,,,"8,950",,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,61.00,,,,,71.3,69.0,,"  4,828,938 ","  127,300.0 ",,,,,,,,,19,,,61,,,,,,,,,,,,,,,,,,,,,
Sudan,South Kordofan,449,3068,,,,,,54.5,,,,,,,,,,,,.2070,,,,,,0.53,,,,,,16,,,"14,437",,,,,,,,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,56.00,,,,,77.1,53.0,,"  1,868,199 ","  158,355.0 ",,,,,,,,,16,,,98,,,,,,,,,,,,,,,,,,,,,
Sudan,West Darfur,568,2282,,,,,,,,,,,,,,,,,,.1980,,,,,,0.52,,,,,,51,,,"8,950",,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,71.94,,,,,57.1,55.0,,"  1,577,342 ","  79,460.0 ",,,,,,,,,51,,,69,,,,,,,,,,,,,,,,,,,,,
Sudan,White Nile,1,1,,,,,,,,,,,,,,,,,,.1760,,,,,,0.60,,,,,,4,,,"45,004",,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,66.00,,,,,60.6,55.0,,"  2,162,786 ","  30,411.0 ",,,,,,,,,4,,,56,,,,,,,,,,,,,,,,,,,,,
Uganda,Uganda,423,224,9970,167391,0.26,19.5,15.5,43.7,34.6,87.6,12.4,80.4,55.9,44.1,74,99,34.8,  0.37 ,  69.92 ,  0.12 ,,  52.48 ,  0.19 ,  19.05 ,  38.18 ,0.48,36.95,,,66.10,39.00,0.6,,0,"405,593",,-0.58,23,44,12.00,20,4.5,,82,30690,0,0,0,0,0,0.07,0.64,0.30,4,3,0.380,"  231,652,419 ",995,937,8.47,76.0,13.8,76,175,7.2,107.78,149.0,0.53,24303,25661,0,0,358453,0,107,25.7,,341535,,1.95,21.8,,-0.58,26,73.21,14.70,44.00,29.29,,33.9,74.8,1385,"  32,957,000 ","  199,810.0 ",  35 ,1.170,1.1,48,14.1,-0.84,45.54,358453,0.6,,44,45,62.9,71.5,51.6,"  25,776 ","11,824",981,15.5,2.619953425,25.16824,,23,3375,0.73,4.18,,,4,,78,59,22
Uganda,Central 1,53,6,,,,21,6.1,45.6,24.7,78.7,21.3,59.6,73,27,59.8,99.5,23.9,  0.30 ,  59.50 ,,,  50.39 ,  0.16 ,  24.72 ,  29.80 ,,,,,,30.00,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,12.9,  75.00 ,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,38.1,51.1,,"  10,941,600 ","  61,403.2 ",,,,,,,,,0,,,,  51 ,  66 ,  44 ,,,,,,,,,,,,,,,,,,
